IP,Port,CVE,CVSS_Score,Confidentiality_Impact,Integrity_Impact,Availability_Impact,Access_Complexity,Authentication,Gained_Access,CWE_ID,Exploits,Metasploit
129.25.34.207,80,,,,,,,,,,,
129.25.34.36,80,,,,,,,,,,,
129.25.34.73,80,,,,,,,,,,,
129.25.35.173,80,,,,,,,,,,,
129.25.35.221,80,,,,,,,,,,,
129.25.35.247,80,,,,,,,,,,,
129.25.35.247,515,,,,,,,,,,,
129.25.35.247,443,,,,,,,,,,,
129.25.35.247,631,,,,,,,,,,,
129.25.36.184,80,,,,,,,,,,,
129.25.36.51,80,,,,,,,,,,,
129.25.36.61,80,,,,,,,,,,,
129.25.36.61,515,,,,,,,,,,,
129.25.36.67,80,,,,,,,,,,,
129.25.37.194,80,,,,,,,,,,,
129.25.37.199,80,,,,,,,,,,,
129.25.37.225,80,,,,,,,,,,,
129.25.38.131,80,,,,,,,,,,,
129.25.38.131,5001,,,,,,,,,,,
129.25.38.131,4443,,,,,,,,,,,
129.25.38.131,443,,,,,,,,,,,
129.25.38.159,88,,,,,,,,,,,
129.25.38.159,548,,,,,,,,,,,
129.25.38.159,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193,FALSE
129.25.38.159,22,CVE-2019-16905,0,???,???,???,???,???,None,CWE id is not defined for this vulnerability,,FALSE
129.25.38.159,22,CVE-2020-14145,,,,,,,,,,
129.25.38.159,22,CVE-2019-6110,4,Partial,Partial,None,High,Not required,None,284,46193,FALSE
129.25.38.159,22,CVE-2019-6109,4,Partial,Partial,None,High,Not required,None,284,,FALSE
129.25.38.159,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,FALSE
129.25.38.199,80,,,,,,,,,,,
129.25.38.44,5985,,,,,,,,,,,
129.25.39.120,8080,,,,,,,,,,,
129.25.39.139,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193,FALSE
129.25.39.139,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE
129.25.39.139,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45210,TRUE
129.25.39.139,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45939,TRUE
129.25.39.139,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45233,TRUE
129.25.39.139,22,CVE-2020-14145,,,,,,,,,,
129.25.39.139,22,CVE-2019-6110,4,Partial,Partial,None,High,Not required,None,284,46193,FALSE
129.25.39.139,22,CVE-2019-6109,4,Partial,Partial,None,High,Not required,None,284,,FALSE
129.25.39.139,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,FALSE
129.25.39.19,80,,,,,,,,,,,
129.25.39.198,80,,,,,,,,,,,
129.25.39.247,993,,,,,,,,,,,
129.25.39.247,995,,,,,,,,,,,
129.25.39.247,587,,,,,,,,,,,
129.25.39.247,110,,,,,,,,,,,
129.25.39.247,143,,,,,,,,,,,
129.25.39.247,80,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,FALSE
129.25.39.247,80,CVE-2017-7668,7.5,Partial,Partial,Partial,Low,Not required,None,20,,FALSE
129.25.39.247,80,CVE-2017-3169,7.5,Partial,Partial,Partial,Low,Not required,None,476,,FALSE
129.25.39.247,80,CVE-2017-3167,7.5,Partial,Partial,Partial,Low,Not required,None,287,,FALSE
129.25.39.247,80,CVE-2019-0211,7.2,Complete,Complete,Complete,Low,Not required,None,264,46676,FALSE
129.25.39.247,80,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE
129.25.39.247,80,CVE-2017-15715,6.8,Partial,Partial,Partial,Medium,Not required,None,20,,FALSE
129.25.39.247,80,CVE-2019-10082,6.4,Partial,None,Partial,Low,Not required,None,416,,FALSE
129.25.39.247,80,CVE-2017-9788,6.4,Partial,None,Partial,Low,Not required,None,20,,FALSE
129.25.39.247,80,CVE-2019-0217,6,Partial,Partial,Partial,Medium,Single system,None,362,,FALSE
129.25.39.247,80,CVE-2020-1927,,,,,,,,,,
129.25.39.247,80,CVE-2019-10098,5.8,Partial,Partial,None,Medium,Not required,None,601,,FALSE
129.25.39.247,80,CVE-2016-5387,5.1,Partial,Partial,Partial,High,Not required,None,284,,FALSE
129.25.39.247,80,CVE-2020-1934,,,,,,,,,,
129.25.39.247,80,CVE-2019-0220,5,Partial,None,None,Low,Not required,None,399,,FALSE
129.25.39.247,80,CVE-2019-0196,5,None,None,Partial,Low,Not required,None,416,,FALSE
129.25.39.247,80,CVE-2018-17199,5,None,Partial,None,Low,Not required,None,384,,FALSE
129.25.39.247,80,CVE-2018-17189,5,None,None,Partial,Low,Not required,None,400,,FALSE
129.25.39.247,80,CVE-2018-1333,5,None,None,Partial,Low,Not required,None,400,,FALSE
129.25.39.247,80,CVE-2018-1303,5,None,None,Partial,Low,Not required,None,125,,FALSE
129.25.39.247,80,CVE-2017-9798,5,Partial,None,None,Low,Not required,None,416,42745,TRUE
129.25.39.247,80,CVE-2017-15710,5,None,None,Partial,Low,Not required,None,787,,FALSE
129.25.39.247,80,CVE-2016-8743,5,None,Partial,None,Low,Not required,None,19,,FALSE
129.25.39.247,80,CVE-2016-8740,5,None,None,Partial,Low,Not required,None,20,40909,FALSE
129.25.39.247,80,CVE-2016-4979,5,None,Partial,None,Low,Not required,None,284,,FALSE
129.25.39.247,80,CVE-2019-0197,4.9,None,Partial,Partial,Medium,Single system,None,444,,FALSE
129.25.39.247,80,CVE-2020-11985,,,,,,,,,,
129.25.39.247,80,CVE-2019-10092,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
129.25.39.247,80,CVE-2018-1302,4.3,None,None,Partial,Medium,Not required,None,476,,FALSE
129.25.39.247,80,CVE-2018-1301,4.3,None,None,Partial,Medium,Not required,None,119,,FALSE
129.25.39.247,80,CVE-2018-11763,4.3,None,None,Partial,Medium,Not required,None,20,,FALSE
129.25.39.247,80,CVE-2016-4975,4.3,None,Partial,None,Medium,Not required,None,93,,FALSE
129.25.39.247,80,CVE-2016-1546,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
129.25.39.247,80,CVE-2018-1283,3.5,None,Partial,None,Medium,Single system,None,20,,FALSE
129.25.39.247,80,CVE-2016-8612,3.3,None,None,Partial,Low,Not required,None,20,,FALSE
129.25.39.247,465,,,,,,,,,,,
129.25.39.247,22,CVE-2016-8858,7.8,None,None,Complete,Low,Not required,None,399,,FALSE
129.25.39.247,22,CVE-2016-6515,7.8,None,None,Complete,Low,Not required,None,20,40888,FALSE
129.25.39.247,22,CVE-2016-10009,7.5,Partial,Partial,Partial,Low,Not required,None,426,40963,FALSE
129.25.39.247,22,CVE-2016-10012,7.2,Complete,Complete,Complete,Low,Not required,None,119,,FALSE
129.25.39.247,22,CVE-2015-8325,7.2,Complete,Complete,Complete,Low,Not required,None,264,,FALSE
129.25.39.247,22,CVE-2016-10010,6.9,Complete,Complete,Complete,Medium,Not required,None,264,40962,FALSE
129.25.39.247,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193,FALSE
129.25.39.247,22,CVE-2016-3115,5.5,Partial,Partial,None,Low,Single system,None,CWE id is not defined for this vulnerability,39569,FALSE
129.25.39.247,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE
129.25.39.247,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45210,TRUE
129.25.39.247,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45939,TRUE
129.25.39.247,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45233,TRUE
129.25.39.247,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE
129.25.39.247,22,CVE-2016-10708,5,None,None,Partial,Low,Not required,None,476,,FALSE
129.25.39.247,22,CVE-2020-14145,,,,,,,,,,
129.25.39.247,22,CVE-2016-6210,4.3,Partial,None,None,Medium,Not required,None,200,40113,TRUE
129.25.39.247,22,CVE-2016-6210,4.3,Partial,None,None,Medium,Not required,None,200,40136,TRUE
129.25.39.247,22,CVE-2019-6110,4,Partial,Partial,None,High,Not required,None,284,46193,FALSE
129.25.39.247,22,CVE-2019-6109,4,Partial,Partial,None,High,Not required,None,284,,FALSE
129.25.39.247,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,FALSE
129.25.39.247,22,CVE-2016-10011,2.1,Partial,None,None,Low,Not required,None,320,,FALSE
129.25.39.247,25,,,,,,,,,,,
129.25.39.247,443,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,FALSE
129.25.39.247,443,CVE-2017-7668,7.5,Partial,Partial,Partial,Low,Not required,None,20,,FALSE
129.25.39.247,443,CVE-2017-3169,7.5,Partial,Partial,Partial,Low,Not required,None,476,,FALSE
129.25.39.247,443,CVE-2017-3167,7.5,Partial,Partial,Partial,Low,Not required,None,287,,FALSE
129.25.39.247,443,CVE-2019-0211,7.2,Complete,Complete,Complete,Low,Not required,None,264,46676,FALSE
129.25.39.247,443,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE
129.25.39.247,443,CVE-2017-15715,6.8,Partial,Partial,Partial,Medium,Not required,None,20,,FALSE
129.25.39.247,443,CVE-2019-10082,6.4,Partial,None,Partial,Low,Not required,None,416,,FALSE
129.25.39.247,443,CVE-2017-9788,6.4,Partial,None,Partial,Low,Not required,None,20,,FALSE
129.25.39.247,443,CVE-2019-0217,6,Partial,Partial,Partial,Medium,Single system,None,362,,FALSE
129.25.39.247,443,CVE-2020-1927,,,,,,,,,,
129.25.39.247,443,CVE-2019-10098,5.8,Partial,Partial,None,Medium,Not required,None,601,,FALSE
129.25.39.247,443,CVE-2016-5387,5.1,Partial,Partial,Partial,High,Not required,None,284,,FALSE
129.25.39.247,443,CVE-2020-1934,,,,,,,,,,
129.25.39.247,443,CVE-2019-0220,5,Partial,None,None,Low,Not required,None,399,,FALSE
129.25.39.247,443,CVE-2019-0196,5,None,None,Partial,Low,Not required,None,416,,FALSE
129.25.39.247,443,CVE-2018-17199,5,None,Partial,None,Low,Not required,None,384,,FALSE
129.25.39.247,443,CVE-2018-17189,5,None,None,Partial,Low,Not required,None,400,,FALSE
129.25.39.247,443,CVE-2018-1333,5,None,None,Partial,Low,Not required,None,400,,FALSE
129.25.39.247,443,CVE-2018-1303,5,None,None,Partial,Low,Not required,None,125,,FALSE
129.25.39.247,443,CVE-2017-9798,5,Partial,None,None,Low,Not required,None,416,42745,TRUE
129.25.39.247,443,CVE-2017-15710,5,None,None,Partial,Low,Not required,None,787,,FALSE
129.25.39.247,443,CVE-2016-8743,5,None,Partial,None,Low,Not required,None,19,,FALSE
129.25.39.247,443,CVE-2016-8740,5,None,None,Partial,Low,Not required,None,20,40909,FALSE
129.25.39.247,443,CVE-2016-4979,5,None,Partial,None,Low,Not required,None,284,,FALSE
129.25.39.247,443,CVE-2019-0197,4.9,None,Partial,Partial,Medium,Single system,None,444,,FALSE
129.25.39.247,443,CVE-2020-11985,,,,,,,,,,
129.25.39.247,443,CVE-2019-10092,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
129.25.39.247,443,CVE-2018-1302,4.3,None,None,Partial,Medium,Not required,None,476,,FALSE
129.25.39.247,443,CVE-2018-1301,4.3,None,None,Partial,Medium,Not required,None,119,,FALSE
129.25.39.247,443,CVE-2018-11763,4.3,None,None,Partial,Medium,Not required,None,20,,FALSE
129.25.39.247,443,CVE-2016-4975,4.3,None,Partial,None,Medium,Not required,None,93,,FALSE
129.25.39.247,443,CVE-2016-1546,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
129.25.39.247,443,CVE-2018-1283,3.5,None,Partial,None,Medium,Single system,None,20,,FALSE
129.25.39.247,443,CVE-2016-8612,3.3,None,None,Partial,Low,Not required,None,20,,FALSE
129.25.4.220,80,,,,,,,,,,,
129.25.4.220,443,,,,,,,,,,,
129.25.4.220,21,,,,,,,,,,,
129.25.4.220,23,,,,,,,,,,,
129.25.5.121,9600,,,,,,,,,,,
129.25.5.121,8000,,,,,,,,,,,
129.25.5.121,4000,,,,,,,,,,,
129.25.5.121,515,,,,,,,,,,,
129.25.5.121,5001,,,,,,,,,,,
129.25.5.121,79,,,,,,,,,,,
129.25.5.121,80,,,,,,,,,,,
129.25.5.121,500,,,,,,,,,,,
129.25.5.121,631,,,,,,,,,,,
129.25.5.121,443,,,,,,,,,,,
129.25.5.13,80,,,,,,,,,,,
129.25.5.13,443,,,,,,,,,,,
129.25.5.181,500,,,,,,,,,,,
129.25.5.235,5985,,,,,,,,,,,
129.25.5.70,8000,,,,,,,,,,,
129.25.5.70,515,,,,,,,,,,,
129.25.5.70,80,,,,,,,,,,,
129.25.5.70,443,,,,,,,,,,,
129.25.5.70,25,,,,,,,,,,,
129.25.5.70,8443,,,,,,,,,,,
129.25.56.101,80,,,,,,,,,,,
129.25.56.101,443,,,,,,,,,,,
129.25.56.103,80,,,,,,,,,,,
129.25.56.103,443,,,,,,,,,,,
129.25.56.104,25,,,,,,,,,,,
129.25.56.104,587,CVE-2019-15846,10,Complete,Complete,Complete,Low,Not required,None,119,,FALSE
129.25.56.104,587,CVE-2019-13917,10,Complete,Complete,Complete,Low,Not required,None,19,,FALSE
129.25.56.104,587,CVE-2019-10149,7.5,Partial,Partial,Partial,Low,Not required,None,20,,TRUE
129.25.56.104,587,CVE-2018-6789,7.5,Partial,Partial,Partial,Low,Not required,None,119,44571,FALSE
129.25.56.104,587,CVE-2018-6789,7.5,Partial,Partial,Partial,Low,Not required,None,119,45671,FALSE
129.25.56.104,587,CVE-2017-16943,7.5,Partial,Partial,Partial,Low,Not required,None,416,,FALSE
129.25.56.104,587,CVE-2020-12783,,,,,,,,,,
129.25.56.104,587,CVE-2017-16944,5,None,None,Partial,Low,Not required,None,835,43184,FALSE
129.25.56.104,587,CVE-2017-1000369,2.1,None,Partial,None,Low,Not required,None,404,,FALSE
129.25.56.104,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193,FALSE
129.25.56.104,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE
129.25.56.104,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45210,TRUE
129.25.56.104,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45939,TRUE
129.25.56.104,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45233,TRUE
129.25.56.104,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE
129.25.56.104,22,CVE-2020-14145,,,,,,,,,,
129.25.56.104,22,CVE-2019-6110,4,Partial,Partial,None,High,Not required,None,284,46193,FALSE
129.25.56.104,22,CVE-2019-6109,4,Partial,Partial,None,High,Not required,None,284,,FALSE
129.25.56.104,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,FALSE
129.25.56.105,3391,,,,,,,,,,,
129.25.56.115,80,,,,,,,,,,,
129.25.56.115,443,,,,,,,,,,,
129.25.56.121,80,,,,,,,,,,,
129.25.56.121,443,,,,,,,,,,,
129.25.56.129,80,,,,,,,,,,,
129.25.56.129,443,,,,,,,,,,,
129.25.56.130,80,,,,,,,,,,,
129.25.56.130,443,,,,,,,,,,,
129.25.56.132,80,,,,,,,,,,,
129.25.56.132,443,,,,,,,,,,,
129.25.56.150,80,,,,,,,,,,,
129.25.56.150,443,,,,,,,,,,,
129.25.56.164,80,,,,,,,,,,,
129.25.56.164,443,,,,,,,,,,,
129.25.56.169,8080,,,,,,,,,,,
129.25.56.169,515,,,,,,,,,,,
129.25.56.169,80,,,,,,,,,,,
129.25.56.169,631,,,,,,,,,,,
129.25.56.170,80,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.56.170,80,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.56.170,80,CVE-2018-16844,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.56.170,80,CVE-2018-16843,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.56.170,80,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.56.170,80,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE
129.25.56.170,443,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.56.170,443,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.56.170,443,CVE-2018-16844,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.56.170,443,CVE-2018-16843,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.56.170,443,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.56.170,443,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE
129.25.56.170,21,,,,,,,,,,,
129.25.56.196,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193,FALSE
129.25.56.196,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE
129.25.56.196,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45210,TRUE
129.25.56.196,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45939,TRUE
129.25.56.196,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45233,TRUE
129.25.56.196,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE
129.25.56.196,22,CVE-2020-14145,,,,,,,,,,
129.25.56.196,22,CVE-2019-6110,4,Partial,Partial,None,High,Not required,None,284,46193,FALSE
129.25.56.196,22,CVE-2019-6109,4,Partial,Partial,None,High,Not required,None,284,,FALSE
129.25.56.196,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,FALSE
129.25.56.201,80,,,,,,,,,,,
